duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,cast_total_facebook_likes,facenumber_in_poster,budget,actor_2_facebook_likes,movie_facebook_likes,rating
90,56,0,56,2283276,56,0,1500000,0,0,A
120,0,40,178,1098224,359,1,2000000,69,32,D
102,117,17,393,1430185,446,0,2000000,21,0,A
102,22,80,10000,1477002,11184,3,2000000,1000,0,B
60,,143,11000,,11618,5,,289,43,B
104,129,887,991,977600,3427,1,,962,0,B
89,13,218,373,653621,1136,0,2000000,334,592,B
99,34,120,388,110000,1156,1,,159,495,B
96,11,490,584,444354,3011,4,,559,166,B
86,10,126,189,535249,768,0,3400000,131,974,C
96,0,902,49000,371081,51441,2,6000000,1000,857,B
94,53,268,386,347578,1511,1,,357,17000,C
91,4,0,33,124494,36,1,2000000,3,0,B
,4,72,353,,613,2,,89,10,D
90,31,137,326,120620,865,1,,246,0,B
96,222,20,5000,,5535,2,,497,224,B
129,776,256,25000,186354,26176,0,13500000,463,0,C
60,,543,780,,4280,2,,747,3000,B
93,32,24,532,55202,653,0,,85,39,C
97,19,395,589,549632,2522,,,488,715,C
94,98,89,10000,137945,10869,7,,773,0,C
95,8,399,529,17580,2749,3,1500000,423,195,B
97,97,163,787,,1362,1,2000000,196,810,C
96,38,85,363,198407,774,1,2000000,223,474,B
85,54,455,985,13973532,3065,1,25000000,637,215,C
87,0,94,160,,776,0,,152,0,B
91,43,418,13000,5824,14561,1,,698,0,B
99,308,395,638,2843,2341,2,,449,604,C
119,5,12,29,4958,86,2,2000000,18,1000,B
99,0,268,766,,1650,1,2000000,312,205,B
92,6,103,253,,762,0,100000,113,0,B
86,5,47,121,,322,0,,94,0,C
83,0,107,413,,1149,0,2000000,167,0,C
82,11000,167,11000,,11700,3,2000000,430,0,B
90,5,372,601,,2395,1,2000000,453,44,C
30,,424,685,,1884,5,,511,1000,B
92,0,18,1000,7927,1055,1,2300000,29,0,B
88,0,332,633,,2620,0,2000000,597,153,C
97,10,171,15000,,15740,3,14000000,284,912,B
96,68,722,2000,,3683,6,2000000,811,0,B
87,8,424,34000,,35796,3,2000000,463,0,B
106,5,356,416,2436,1611,2,2000000,403,655,C
80,2,51,16000,,16110,0,,57,200,B
99,44,137,907,,1807,0,2000000,164,805,B
102,909,119,909,,1674,0,2000000,562,69,C
108,531,894,10000,,15707,1,2000000,1000,651,C
88,6,233,680,,1425,0,1250000,418,0,D
92,3,412,11000,,13583,0,2000000,1000,728,D
99,28,223,18000,4600000,19649,2,1900000,1000,0,B
103,35,482,548,1420578,2389,0,1900000,495,298,B
90,58,164,405,,1204,2,1950000,217,620,C
97,0,594,920,466702,3275,1,,680,17000,B
108,63,5,161,,176,0,1500000,10,0,A
95,0,164,533,18435,1082,5,1400000,323,104,C
100,108,534,17000,35266619,20051,1,30000000,2000,39000,C
101,0,574,40000,26505000,42918,1,1800000,852,10000,B
90,120,0,41,2957978,68,0,1000000,27,0,B
86,0,3,42,,90,5,,40,213,B
89,47,585,628,444044,4249,6,1900000,606,1000,B
98,456,231,1000,1445366,2032,1,,548,10000,B
125,603,114,10000,,10570,0,1800000,416,5000,A
95,0,277,654,,1991,0,1800000,575,18000,A
118,12,67,201,5709616,546,0,1800000,163,544,B
93,188,168,2000,12784397,2658,0,1800000,458,31000,B
109,9,280,767,3050934,2187,1,1800000,380,0,B
109,0,186,553,841206,1439,0,,471,952,B
155,0,61,141,,349,2,150000000,77,82,C
90,293,808,16000,638476,32405,1,1500000,14000,0,B
93,0,482,12000,,14620,0,1800000,580,266,B
114,57,426,16000,,18263,3,1800000,844,0,B
87,174,114,2000,,2831,0,,399,169,B
113,15,491,647,,2439,0,1800000,642,368,C
87,9,165,467,,1270,0,,258,8,A
81,670,34,486,7267324,623,1,3500000,37,0,B
93,75,446,701,145540,2489,1,500000,461,0,B
90,15,120,900,,1724,3,2000000,450,326,C
106,36,345,953,12589108,2198,1,,399,0,B
88,88,67,595,,941,0,1700000,70,794,B
138,143,783,1000,35918429,3970,1,1700000,874,951,B
105,68,374,635,92401,2423,0,2000000,445,17000,B
86,84,34,680,992238,763,0,1700000,46,869,B
104,25,73,638,4231500,822,2,1000000,85,16000,B
118,160,426,862,,2247,5,1650000,488,0,B
103,673,89,281,,955,1,1600000,230,721,B
102,11,575,651,2507106,3894,0,,611,0,B
84,11,249,489,6026908,2196,0,2000000,469,43,C
95,0,0,227,1060591,231,0,1300000,4,0,B
92,0,2,327,,380,3,,51,844,C
90,21,27,53,155972,137,0,1500000,30,0,B
123,0,21,963,26893,1694,0,1600000,710,278,B
111,1000,127,2000,2580,2564,2,1650000,163,63,C
99,4,114,427,,992,0,,253,2000,D
108,191,336,597,19067631,1981,1,2000000,541,0,B
92,15,49,633,11806119,1168,1,1100000,403,0,B
120,964,248,607,,1573,7,1500000,319,0,A
91,184,82,3000,7417210,3310,1,1500000,202,0,B
97,0,117,378,7022940,1173,1,1000000,321,682,B
95,611,3,9,190666,18,1,,4,784,C
90,134,354,260000,,261818,5,17000000,454,0,A
95,13000,82,472,,896,1,1696377,239,0,B
110,787,642,1000,2365931,4762,2,1500000,787,0,B
103,0,588,852,53991137,3030,1,1500000,618,60000,B
92,92,166,752,,1652,3,1500000,324,0,B
114,44,7,827,1221261,856,0,1500000,22,0,B
112,58,42,552,712294,859,1,1500000,265,608,B
104,38,690,801,3447339,2667,7,1500000,727,0,C
99,675,164,902,418953,1582,0,1500000,424,853,B
93,6,56,393,,792,1,1500000,191,307,C
100,122,83,210,373967,469,0,1500000,148,0,B
80,522,423,813,194568,2179,0,1500000,522,0,B
94,13,616,1000,,3288,1,,826,0,B
87,0,8,309,163245,352,1,1500000,8,0,A
91,18,597,954,119841,3901,1,1500000,767,304,B
84,0,158,634,173066,1238,1,1500000,328,0,B
98,102,360,563,105943,2628,0,1500000,485,212,B
108,60,121,826,,1240,0,1500000,189,216,B
124,407,7,38,183490,60,0,1700000,8,594,C
95,49,57,413,3478,721,0,1500000,98,0,B
93,228,134,310,,771,1,1500000,228,132,B
101,0,721,1000,1163508,5158,1,2500000,725,15000,C
107,3,28,61,,165,3,350000,46,10000,B
98,11,636,979,,4036,2,1500000,975,283,B
112,34,71,129,,588,2,5000000,98,0,B
82,65,146,341,,967,0,1500000,265,236,D
130,188,1000,10000,80033643,16385,2,60000000,3000,38000,B
101,37,56,501,,1044,1,1500000,418,750,D
83,0,31,82,184925485,229,1,2000000,47,0,B
113,74,387,984,,2140,2,1455000,423,209,C
101,20,256,1000,,2419,,2000000,301,724,C
99,10,295,756,,2072,0,3150000,382,969,C
91,58,69,847,,1159,0,1400000,147,223,B
120,0,452,26000,3650677,28294,1,960000,1000,21000,A
105,0,467,883,,3164,0,1250000,655,32,B
95,12000,636,12000,695229,14420,1,1300000,680,872,B
135,5,5,51,638951,83,2,1592000,24,100,B
105,7,548,2000,609042,3475,2,1300000,783,117,B
60,,109,210,,611,0,5000000,121,963,B
135,135,0,0,,0,1,1400000,0,0,A
88,4,13,232,,289,0,1750000,23,220,C
97,0,40,374,100358,602,2,1500000,145,66,D
82,19,134,700,,1499,3,1300000,460,0,D
103,0,511,35000,,38121,1,1300000,516,969,C
101,0,66,287,,581,4,1250000,160,0,A
96,4,132,796,,1866,0,1250000,697,0,C
87,11,397,578,,1730,0,15000000,418,381,D
118,673,137,595,,1129,5,1250000,176,0,B
27,,201,934,,1961,0,,691,632,B
100,0,65,828,24741700,1431,2,1200000,531,2000,B
100,422,422,816,18488314,2893,0,1200000,577,0,B
99,4,434,18000,,20218,6,1300000,748,221,B
104,301,71,18000,79363785,22194,0,80000000,4000,0,C
111,50,612,2000,9180275,4288,0,1200000,710,756,B
110,118,1000,13000,22494487,26451,3,27000000,11000,10000,B
85,91,849,1000,2199853,4289,1,1200000,1000,0,B
99,16000,455,16000,2812029,28994,0,1200000,12000,19000,A
83,9,51,94,,293,1,,62,548,B
142,0,24,16000,6100000,16089,3,1200000,34,20000,A
112,9,4,61,375723,76,1,4000000,9,0,B
88,0,3,268,58936,318,0,1200000,44,27,B
97,4,,,24784,0,0,1200000,,5000,B
85,0,924,49000,7826,54484,10,1200000,931,87,B
103,0,24,34,,114,1,1500000,29,754,C
88,4,95,690,,1438,1,,316,480,B
76,0,227,387,,1190,6,,295,636,D
100,345,94,843,,1621,3,1200000,490,204,B
84,0,63,380,,630,0,1200000,91,238,D
91,38,117,584,2850263,1218,0,2600000,399,0,B
97,282,148,586,,1581,1,1200000,434,477,B
84,2,475,10000,,11257,0,1200000,500,479,C
94,6,804,16000,16101109,19957,3,3000000,1000,0,B
90,222,68,680,6013,1311,0,695393,404,0,B
,,206,511,,1617,0,,457,954,B
92,155,147,448,1400000,1329,0,1100000,426,241,C
73,126,3,14,39659,21,1,1600000,4,131,B
116,12,25,412,,521,2,10000000,48,0,B
110,22,48,434,56129,645,1,1100000,95,0,B
102,338,60,1000,4105123,1445,0,1100000,342,51000,B
76,0,0,12,,12,0,1100000,0,200,D
82,345,269,2000,,3442,4,950000,607,23000,A
89,0,5,12,,29,0,1400000,5,0,B
150,6,20,964,,1052,1,,22,773,B
145,80,794,13000,117235247,16094,0,960000,1000,0,A
91,2,9,321,,622,1,1100000,287,234,C
89,0,606,2000,21378000,4878,0,1000000,826,7000,B
121,62,69,883,,1371,1,1000000,269,328,B
110,17000,595,22000,,23525,1,1300000,745,35000,A
91,287,725,1000,17986000,4438,0,1000000,823,0,B
110,92,177,650,16067035,1421,4,1100000,275,5000,B
86,18,300,1000,18112929,2665,0,1000000,466,24000,C
120,18,295,634,20773070,1810,11,5000000,420,0,D
90,65,683,1000,10042266,3155,0,1000000,989,816,C
99,2,3,43,10037390,53,0,1000000000,3,339,B
112,310,616,33000,9701559,35941,0,3500000,2000,25000,B
83,19,128,403,53245055,988,0,1000000,169,12000,C
109,199,44,503,9000000,731,8,900000,46,0,B
89,0,102,356,,831,1,1000000,110,365,B
96,49,,861,23808111,929,0,,68,0,B
122,17000,184,543,5355376,1218,0,,426,0,B
100,0,389,640,7186670,2082,0,6000000,550,12000,C
109,0,30,202,,283,0,1100000,47,75,B
95,20,365,422,5997134,1899,3,1000000,374,11000,B
107,10,245,544,5355847,1147,1,,264,0,B
104,122,458,22000,3386698,23461,1,1000000,472,392,B
96,655,973,24000,143492840,28817,0,7500000,3000,10000,B
93,7,180,3000,5283379,3986,2,,439,0,B
84,9,313,612,3122616,1587,1,,457,0,B
97,33,229,496,2508841,994,1,1000000,238,0,B
91,9,13,130,4946250,198,0,1000000,19,14000,B
84,56,13,21000,1950218,21124,3,1000000,104,387,C
91,11,121,1000,45857453,2323,3,3500000,891,0,B
92,2,5,783,1677838,1447,0,1000000,659,0,B
94,112,428,1000,1744858,3085,1,1000000,826,671,B
92,152,124,1000,,1587,2,1000000,282,0,B
100,12,6,245,982214,295,0,1000000,38,603,B
119,13,25,957,798341,1107,0,1000000,81,100,B
167,10,97,353,610991,773,3,1000000,186,92,B
92,0,842,1000,,3931,0,11000000,898,0,B
108,234,463,11000,548712,12385,0,2500000,552,571,B
97,4,301,611,464655,1692,0,1000000,394,166,B
88,22,275,638,464126,1641,0,1000000,400,115,B
100,0,268,844,428535,2289,1,1000000,625,24,D
124,13,7,20,621240,42,6,,13,0,B
88,21,772,1000,104077,4720,2,1000000,835,11000,B
106,135,11,7000,334658,7098,0,,71,32000,B
135,0,310,873,43982842,2369,1,65000000,559,16000,B
96,50,0,3,484221,6,1,1000000,3,20000,A
53,141,23,141,274661,313,0,1000000,125,0,B
97,10,5,102,144431,118,0,1000000,7,587,B
90,165,679,978,112521,3258,1,,922,25,C
91,9,9,53,287761,86,1,1000000,24,0,B
93,0,0,20,100240,28,0,1000000,8,0,B
112,74,891,260000,96734,263584,3,1000000,984,706,C
160,5,219,724,49000,2024,5,1500000,668,31,C
93,11,271,443,48430,1452,1,500000,298,0,B
88,29,117,499,21210,1141,0,1000000,230,157,B
105,5,73,590,,1042,2,1000000,231,27,C
98,8,14,96,22434,196,1,,71,43,B
89,32,256,386,,1647,1,1000000,261,143,B
78,0,61,262,10018,509,0,1000000,163,244,B
97,4,150,446,62480,928,1,1000000,171,793,C
90,18,422,491,5494,2633,3,,490,17,C
97,0,94,639,,1188,2,1000000,361,128,E
88,53,176,563,721,1284,2,1000000,288,42,C
96,436,4,474,703,920,3,1500000,436,47,C
105,50,8,327,,351,0,1000000,9,0,B
76,57,228,442,,1635,0,1000000,403,501,B
96,0,396,782,,2607,1,1000000,490,903,C
99,0,131,363,,997,2,1000000,275,138,B
90,15,106,984,,1752,4,1000000,157,297,D
87,3,149,767,,1593,2,1000000,282,141,C
93,923,904,34000,,52113,3,,17000,599,B
90,0,171,1000,,1996,5,1000000,618,3,B
89,23,23,199,,292,0,500000,37,0,C
83,142,317,458,,1549,1,1000000,383,150,D
90,0,360,898,,2116,1,1000000,395,370,C
84,142,402,10000,,11466,3,1000000,854,54,D
83,224,37,224,,344,1,,59,0,C
94,6,0,92,,109,0,1000000,17,91,D
90,0,36,57,,231,2,1000000,40,48,C
95,53,253,677,,1825,0,1000000,366,936,C
93,3,115,214,,656,2,1000000,211,0,D
111,0,426,657,,2677,0,1000000,608,212,C
101,0,888,3000,2319187,5056,0,20000000,1000,23000,B
87,0,302,696,,1618,1,950000,371,2000,C
30,,223,775,,1713,8,,275,57,C
100,12,354,529,,2468,1,950000,413,884,B
90,29,558,1000,,2504,1,989000,569,42,C
83,0,17,56,,104,0,913000,28,489,B
100,28,501,945,20186,2924,8,930000,756,995,C
113,163,27,131,1185783,264,0,590000,60,14000,B
97,171,76,1000,,1343,0,3000000,171,52,B
104,171,0,109,1007962,117,0,950000,8,12000,B
107,32,127,144,439958,509,1,,127,0,C
85,0,88,282,16097842,687,0,900000,270,17000,B
101,6,727,975,6643,4184,2,900000,947,0,B
88,0,102,465,442638,897,1,850000,140,337,B
112,29,874,12000,42919096,15800,1,15000000,1000,12000,B
78,0,0,0,,0,1,900000,0,24,B
90,66,734,904,,5435,4,1000000,782,181,B
92,43,172,904,3094687,1751,2,,517,0,B
95,14,221,284,15278,1185,1,825000,234,409,C
86,63,175,489,,1278,2,990000,207,549,C
123,0,620,786,7098492,2501,2,500000,712,48000,A
88,377,236,529,4771000,1502,1,800000,502,0,B
114,9,86,159,1001437,423,1,800000,143,81,B
110,21,3,426,9950,455,1,,20,926,A
95,0,167,940,,1484,2,850000,188,18,B
104,37,501,574,144583,1983,0,800000,573,130,B
94,3,181,262,,991,1,800000,262,396,B
93,247,152,247,35688,954,4,600000,217,0,C
91,75,13,35,41709,116,0,800000,16,23000,B
14,0,37,134,,315,1,,93,14,B
112,0,425,11000,115000000,14954,1,777000,2000,0,B
75,21,0,25,,25,0,750000,0,274,B
86,8,357,2000,5518918,3071,0,750000,424,307,B
89,15,95,312,7705974,548,1,,135,614,B
101,243,74,969,77501,1252,0,750000,128,0,C
89,687,389,10000,42638165,12183,1,16000000,787,0,C
88,168,21,108,47329,243,0,750000,72,163,B
99,4,201,1000,18378,1558,0,900000,233,0,C
95,3,118,717,,1117,0,750000,134,128,D
85,160,433,998,,2496,0,750000,575,3000,A
86,30,14,262,3278611,321,0,,23,903,B
,364,567,22000,,26578,0,,4000,1000,A
104,0,195,601,,1581,,1000000,524,523,B
201,0,84,6000,218051260,7122,0,207000000,918,0,B
108,174,324,730,32048809,2160,0,30000000,716,0,C
107,0,236,752,10508,1763,4,700000,282,102,B
84,21,48,465,2301777,714,2,650000,170,161,B
90,13,432,977,169719,2483,0,,511,0,C
103,2,442,628,,1683,0,400000,474,203,B
90,4,258,523,,1553,0,650000,385,1000,C
67,4,2000,260000,,283939,5,625000,21000,0,D
81,10,23,610,3000000,824,2,609000,172,1000,B
81,19,39,170,140530114,399,0,60000,170,0,B
83,644,11,119,,190,0,650000,29,0,B
106,16,254,602,171988,1281,1,600000,266,12,C
90,4,218,919,13493,2288,0,600000,711,51,B
88,12,359,601,79043,2241,0,,371,358,B
115,3,0,0,,0,0,750000,0,32,B
90,0,271,595,,1754,0,600000,412,9,A
98,5,233,587,,1707,0,600000,448,128,C
87,44,704,785,515005,2538,1,560000,725,0,B
88,11,221,2000,,2996,1,550000,433,7,B
83,0,0,0,,0,6,500000,0,18,B
122,589,150,848,33451479,1164,0,500000,153,0,B
86,24,142,407,39552600,1090,0,500000,189,816,B
79,9,7,48,30500882,67,1,500000,10,0,C
87,490,201,833,,2295,6,,523,244,C
105,2,0,0,8044906,0,2,,0,588,B
89,310,587,22000,5739376,24419,0,500000,833,0,B
120,3,234,984,3773863,2563,1,1000000,801,0,B
108,6,43,54,2047570,194,3,500000,44,491,B
102,0,15,69,1250798,161,0,500000,24,43,B
83,6,0,30,1127331,30,1,46000,0,0,B
86,7,17,328,1114943,407,0,500000,27,0,B
101,0,17,69,1111615,155,0,500000,34,44,B
111,35,482,980,985341,3166,0,500000,505,180,B
86,204,474,659,334041,2322,3,500000,529,51,B
98,71,658,22000,295468,24382,1,500000,1000,139,B
91,21,469,597,243347,2555,3,500000,485,86,C
90,217,243,10000,342936,20480,5,,10000,0,B
88,0,49,342,151389,483,0,500000,79,590,B
202,0,4,304,269061,338,6,2000000,8,11000,A
97,32,329,11000,,11839,0,500000,422,344,C
84,681,143,239,52850,734,0,500000,172,155,B
82,248,196,353,98017,1498,0,500000,248,46000,C
100,6,325,396,31937,2310,3,500000,326,60,C
112,12,699,33000,13134,35294,2,500000,1000,183,B
94,380,113,660,237301,1118,0,500000,280,19000,B
91,0,170,472,12055,1047,2,500000,185,339,B
87,38,445,552,1332,2251,6,500000,533,898,C
98,0,0,4,,8,1,3000000,4,23,B
87,395,637,991,,3309,0,100000,946,22,B
102,487,118,991,316842,2099,0,,943,0,B
127,2,0,2,,2,0,500000,0,0,C
103,21,680,25000,,26999,3,,766,0,B
104,32,238,685,,2102,2,500000,492,0,D
90,0,569,970,,3359,0,,812,337,B
93,33,135,1000,37188667,1531,1,12000000,188,0,D
90,0,120,322,,630,3,500000,178,701,B
101,0,15,159,,206,1,500000,15,126,B
97,163,303,636,,2438,5,500000,456,707,B
90,0,33,84,,254,0,,41,70,A
108,431,317,466,,1628,2,500000,431,0,C
84,0,53,385,,683,2,500000,169,9,C
130,0,11000,44000,234903076,73441,4,215000000,15000,60000,B
91,6,10,488,,553,0,475000,11,0,B
107,521,80,773,768045,976,0,2000000,89,0,B
82,5,237,472,,1752,6,500000,251,62,C
84,3,446,10000,379122,12496,0,450000,651,0,B
86,0,304,873,,2830,1,450000,469,31,B
89,24,45,610,2300000,995,2,439000,105,439,B
52,0,0,8,,10,0,450000,2,460,A
133,10,19,690,9910,774,15,25000000,24,0,B
81,15,93,847,,1151,0,,94,61,C
92,100,482,970,44540956,3950,0,400000,759,0,B
84,110,21,189,107917283,330,0,15000,109,12000,B
91,147,5,22,1293295,54,0,,20,0,B
91,0,332,795,1229197,2158,0,229575,561,14000,A
96,14,6,361,11798,387,2,100000,14,39,C
60,,833,1000,,4908,4,,923,0,B
88,20,0,58,592014,78,3,218,20,754,B
97,0,271,935,,2350,3,500000,709,194,C
82,385,22,48,126387,123,0,400000,22,2000,B
22,,6,59,,81,0,,11,526,A
80,3,39,108,,272,0,500000,64,166,B
97,350,33,114,,260,1,650000,61,0,B
84,0,36,169,25918,312,0,,80,7,C
91,0,92,440,,809,0,400000,132,0,A
123,204,9,436,,481,1,385907,22,691,A
86,3,513,643,617172,2864,1,375000,606,672,B
96,0,58,634,,813,0,375000,66,12000,B
89,33,118,470,12843,1233,0,6000000,378,0,B
84,0,,3,34151,3,0,450000,,111,B
90,44,93,615,4000000,872,0,350000,96,583,C
90,0,0,0,84689,0,2,,0,70,B
98,0,0,196,,199,2,350000,3,240,D
101,0,598,2000,47000000,4400,0,300000,742,12000,B
83,3,258,812,246574,1370,0,,277,675,B
65,964,21,380,,540,1,325000,114,0,A
112,2,321,786,7707563,2638,0,,633,0,A
102,149,276,409,1281176,1986,1,312000,277,121,B
91,82,8,75,1652472,102,7,300000,9,166,B
80,54,543,1000,2360184,3010,3,300000,806,0,B
76,129,26,52,255352,132,2,300000,44,594,B
80,129,26,375,856942,460,1,200000,44,0,B
110,0,0,710,,967,1,300000,257,2000,B
104,0,,2,32631,2,1,,0,50,B
95,0,87,581,12438,835,1,160000,99,363,A
94,37,104,318,40542,751,0,300000,157,26,C
90,0,32,502,,689,0,350000,119,53,D
133,278,107,5000,24343673,5405,0,45000000,117,14000,B
80,43,668,13000,,14950,0,300000,926,0,B
95,0,309,685,2468,2048,3,300000,665,261,C
94,0,87,156,,544,0,,102,4,C
98,77,0,19,,19,0,500000,0,114,C
97,19,313,778,,2515,2,300000,456,0,B
90,25,235,601,318622,1734,0,270000,260,0,B
91,132,225,400,4186931,1330,3,250000,286,169,B
98,681,13,94,3799339,139,1,250000,26,661,B
94,4,10,360,1977544,656,0,250000,273,423,B
100,0,51,250,902835,454,2,250000,89,133,B
90,0,185,569,,1461,0,300000,553,17,C
76,0,62,991,212285,1661,1,250000,575,46,B
75,45,0,5,203134,7,0,250000,2,178,B
90,52,224,34000,3388210,34983,1,250000,487,12000,B
96,0,270,471,,1399,0,300000,320,85,C
75,269,7,100,47111,127,1,,8,62,B
99,261,461,924,49494,2862,0,250000,835,0,D
58,,250,887,,2572,1,,340,10000,A
92,337,22,35,45661,114,0,,32,773,B
101,17,289,766,,2123,0,,438,14000,B
81,0,5,119,18195,154,0,250000,24,67,B
95,1000,3,1000,,1056,1,250000,53,141,C
107,63,76,135,,457,0,,115,11000,B
98,3,104,337,,694,2,250000,168,0,B
108,32,180,602,,1991,0,,427,76,C
66,0,0,0,,0,2,250000,0,53,B
99,45,224,1000,,2166,1,,393,515,B
108,431,3,288,,387,6,250000,96,71,B
151,54,6,81,,108,0,245000,12,226,A
83,12,29,1000,,1244,0,240000,185,72,B
92,0,146,27000,104792,27507,0,,161,22000,B
105,7,494,814,,2970,0,250000,755,244,C
86,15,0,2,111300,2,0,225000,0,801,B
93,0,0,12,,24,0,100000,12,17,C
80,7,21,57,5000000,205,0,210000,40,465,B
127,130,51,618,,800,0,5000000,53,0,B
96,218,31,4000,4505922,4230,0,200000,135,0,B
99,0,93,16000,3500000,16534,1,200000,360,0,A
66,16,28,418,,583,1,200000,85,328,B
101,0,16,77000,2428241,77046,7,200000,21,0,B
97,151,305,1000,78030,3021,2,200000,1000,569,B
119,670,9,24,59774,69,0,,20,2000,B
86,0,15,178,215185,279,3,200000,58,26,B
106,0,273,17000,32154410,18469,0,30000000,681,29000,B
90,25,10,169,,206,0,200000,25,198,C
94,2,156,259,,711,0,13000000,165,0,D
84,157,98,962,140016,2016,0,,873,443,B
89,0,15,138,,192,0,,18,267,B
126,147,0,0,,0,0,,0,863,A
86,123,782,3000,15542,7144,0,,985,0,B
106,15,0,2,1111,2,0,200000,0,246,B
86,20,32,563,,828,1,200000,194,90,B
89,0,31,236,,518,3,2500000,189,83,C
93,0,75,110,,338,0,,79,142,B
94,0,178,433,,1112,1,200000,375,66,A
89,373,27,36,925402,100,0,180000,35,0,A
88,0,46,539,7137502,708,0,175000,53,406,B
78,0,0,0,,0,0,180000,0,88,A
104,0,0,0,,0,1,168000,0,34,B
92,135,259,574,1316074,1303,1,100000,399,21000,B
97,101,101,982,15180000,1631,1,500000,535,566,C
109,0,26,270,,364,3,200000,54,65,B
78,56,184,376,2882062,1144,2,150000,346,132,B
85,109,18,200,9437933,332,0,180000,96,26000,B
93,0,2,58,155984,62,0,160000,2,0,B
86,6,115,498,,895,0,,204,0,C
98,0,21,52,,130,0,,36,197,B
88,365,177,383,30859000,1094,0,83532,371,0,B
72,0,0,0,4914,0,0,150000,0,215,B
66,4,232,502,,1796,0,150000,366,207,C
80,0,0,0,5858,0,0,150000,0,116,B
93,261,697,783,,3700,1,18000000,782,0,B
89,0,163,196,,942,0,125000,180,72,B
85,129,100,120,405614,511,0,,119,0,B
62,58,,,,0,1,125000,,54,A
90,100,9,830,1573712,973,2,125000,128,3000,B
,0,,17,,17,2,125000,0,0,C
88,686,405,847,,2364,2,120000,686,377,B
88,686,405,847,,2364,2,120000,686,377,B
94,0,5,12,,27,0,120000,7,187,B
120,664,400,990,,3525,1,10000000,664,0,C
77,7,69,206,,516,0,103000,81,0,C
111,589,51,589,10174663,916,0,100000,150,0,B
89,0,121,195,,837,1,20000,158,0,B
110,0,0,2,3000000,4,1,100000,2,0,C
81,467,287,467,5228617,1431,1,100000,322,471,B
99,9,10,116,,170,2,100000,24,157,C
90,56,56,126,110536,284,1,40000,76,0,B
82,7,50,143,,417,0,20000,134,178,D
103,0,0,0,,0,0,100000,0,0,B
80,3,140,798,,1401,1,1800000,279,246,C
68,2,75,142,,354,3,,86,10,B
106,6,13,440,,564,1,,98,65,B
77,0,0,45,,45,0,100000,0,82,B
114,29,616,956,32721635,3861,0,15000000,878,0,B
80,3,0,103,,103,3,70000,0,110,A
86,12,117,238,33598,623,1,,166,97,C
87,0,153,1000,536767,1362,0,60000,184,30,C
100,293,0,0,11529368,0,2,65000,0,0,B
82,32,128,968,40557,2046,0,60000,407,0,C
82,217,442,10000,30084,11642,3,70000,969,812,C
75,0,46,267,,488,2,100000,87,182,B
87,8,272,969,,2398,0,,778,209,B
98,0,73,138,10246600,388,0,25000,111,265,B
83,8,8,111,,147,0,,19,1000,B
99,9,3,866,,1179,0,,308,114,B
93,9,133,743,,1527,0,60000,413,284,D
,0,15,1000,,1077,0,,36,2,C
47,2,5,19,,43,0,50000,9,0,B
92,0,,0,,0,0,50000,,33,B
97,18,236,852,,1922,0,4000000,680,10000,B
83,3,69,695,,1438,0,42000,571,234,B
96,117,281,948,,2058,5,45000,482,72,C
90,234,15,552,241816,642,0,42000,61,451,B
95,0,279,883,,2618,0,75000,507,87,C
83,138,76,307,,619,0,40000,114,239,D
117,17000,476,725,321952,2783,0,,572,0,A
79,2,20,962,24705,1054,0,,72,377,B
78,6,17,32,243768,72,0,30000,17,13,C
109,26,3,26,,38,0,,6,91,B
93,214,59,177,9609,365,4,,95,535,B
102,0,216,898,3151130,2103,4,230000,657,0,B
85,26,3,26,,40,1,,6,108,B
97,119,7,136,2856622,254,0,25000,108,489,B
